Parcela;Cota;Ecosistema;Orientacion;Fecha_siembra;Fecha_revision;Microestacion;Protector;Tratamiento;Cobertura_arborea;Vivo;Muerto
Canar;2000;Piornal;Sur;20241014;20250529;37;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250529;38;1;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250529;38;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250529;38;3;Control;0;;
Canar;1900;Robledal;Sur;20241022;20250529;56;1;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250529;56;2;Refugio;0.670424821;3;
Canar;1900;Robledal;Sur;20241022;20250529;56;3;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250529;55;1;Control;0.30693525;1;
Canar;1900;Robledal;Sur;20241022;20250529;55;2;Control;0.30693525;2;
Canar;1900;Robledal;Sur;20241022;20250529;55;3;Control;0.30693525;;
Canar;1900;Piornal;Sur;20241022;20250529;57;1;Refugio;0.283975764;1;
Canar;1900;Piornal;Sur;20241022;20250529;57;2;Refugio;0.283975764;3;
Canar;1900;Piornal;Sur;20241022;20250529;57;3;Refugio;0.283975764;5;
Canar;1900;Robledal;Sur;20241022;20250529;58;1;Control;0.05761775;2;
Canar;1900;Robledal;Sur;20241022;20250529;58;2;Control;0.05761775;;
Canar;1900;Robledal;Sur;20241022;20250529;58;3;Control;0.05761775;;
Canar;1900;Piornal;Sur;20241022;20250529;60;1;Refugio;0.004152135;2;
Canar;1900;Piornal;Sur;20241022;20250529;60;2;Refugio;0.004152135;5;
Canar;1900;Piornal;Sur;20241022;20250529;60;3;Refugio;0.004152135;5;
Canar;1900;Robledal;Sur;20241022;20250529;59;1;Refugio;0.600574463;2;
Canar;1900;Robledal;Sur;20241022;20250529;59;2;Refugio;0.600574463;1;
Canar;1900;Robledal;Sur;20241022;20250529;59;3;Refugio;0.600574463;;
Canar;1900;Piornal;Sur;20241022;20250529;63;1;Refugio;0;4;
Canar;1900;Piornal;Sur;20241022;20250529;63;2;Refugio;0;1;
Canar;1900;Piornal;Sur;20241022;20250529;63;3;Refugio;0;3;
Canar;1900;Robledal;Sur;20241022;20250529;61;1;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250529;61;2;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250529;61;3;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250529;62;1;Refugio;0.592024705;1;
Canar;1900;Robledal;Sur;20241022;20250529;62;2;Refugio;0.592024705;1;
Canar;1900;Robledal;Sur;20241022;20250529;62;3;Refugio;0.592024705;;
Camarate;1500;Encinar;Norte;20241105;20250530;40;1;Refugio;0.359531075;3;
Camarate;1500;Encinar;Norte;20241105;20250530;40;2;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250530;40;3;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250530;41;1;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250530;41;2;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250530;41;3;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250530;43;1;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250530;43;2;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250530;43;3;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250530;42;1;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250530;42;2;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250530;42;3;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250530;44;1;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250530;44;2;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250530;44;3;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250530;45;1;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250530;45;2;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250530;45;3;Refugio;0.554234881;;
Camarate;1700;Robledal;Norte;20241105;20250530;6;1;Refugio;0.356924881;4;
Camarate;1700;Robledal;Norte;20241105;20250530;6;2;Refugio;0.356924881;1;
Camarate;1700;Robledal;Norte;20241105;20250530;6;3;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250530;67;1;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250530;67;2;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250530;67;3;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250530;66;1;Refugio;0.583936825;4;
Camarate;1700;Robledal;Norte;20241105;20250530;66;2;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250530;66;3;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250530;5;1;Control;0.435913851;5;
Camarate;1700;Robledal;Norte;20241105;20250530;5;2;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250530;5;3;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250530;4;1;Refugio;0.328830249;1;
Camarate;1700;Robledal;Norte;20241105;20250530;4;2;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250530;4;3;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250530;1;1;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250530;1;2;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250530;1;3;Control;0.433905504;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9372;1;Control;0.705893619;;1
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9372;2;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9372;3;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;3631A-8234B;1;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;3631A-8234B;2;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;3631A-8234B;3;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6030A-9314B;1;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6030A-9314B;2;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6030A-9314B;3;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6071A-5495B;1;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6071A-5495B;2;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;6071A-5495B;3;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;8901A-1202B;1;Control;0.04955791;;1
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;8901A-1202B;2;Control;0.04955791;1;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;8901A-1202B;3;Control;0.04955791;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9157A-3572B;1;Refugio;0.758482037;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9157A-3572B;2;Refugio;0.758482037;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250609;9157A-3572B;3;Refugio;0.758482037;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;65;1;Refugio;0.664800287;;2
Hortichuela;1300;Robledal;Norte;20241010;20250609;65;2;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;65;3;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;29;1;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;29;2;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;29;3;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;31;1;Control;0.051828675;;1
Hortichuela;1300;Robledal;Norte;20241010;20250609;31;2;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;31;3;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;30;1;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;30;2;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;30;3;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;33;1;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;33;2;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;33;3;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;32;1;Refugio;0.673286027;1;
Hortichuela;1300;Robledal;Norte;20241010;20250609;32;2;Refugio;0.673286027;;
Hortichuela;1300;Robledal;Norte;20241010;20250609;32;3;Refugio;0.673286027;;
SanJuan;2300;Enebral;Norte;20241009;20250609;2915A-7317B;1;Refugio;0;6;
SanJuan;2300;Enebral;Norte;20241009;20250609;2915A-7317B;2;Refugio;0;5;
SanJuan;2300;Enebral;Norte;20241009;20250609;2915A-7317B;3;Refugio;0;2;
SanJuan;2300;Enebral;Norte;20241009;20250609;2613A-7987B;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;2613A-7987B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;2613A-7987B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;7515A-7124B;1;Refugio;0;2;
SanJuan;2300;Enebral;Norte;20241009;20250609;7515A-7124B;2;Refugio;0;4;
SanJuan;2300;Enebral;Norte;20241009;20250609;7515A-7124B;3;Refugio;0;2;
SanJuan;2300;Enebral;Norte;20241009;20250609;7534A-8001B;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;7534A-8001B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;7534A-8001B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;46;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;46;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;46;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250609;47;1;Refugio;0;1;
SanJuan;2300;Enebral;Norte;20241009;20250609;47;2;Refugio;0;6;
SanJuan;2300;Enebral;Norte;20241009;20250609;47;3;Refugio;0;3;
Camarate;2200;Piornal;Norte;20241105;20250611;22;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;22;2;Control;0;1;
Camarate;2200;Piornal;Norte;20241105;20250611;22;3;Control;0; ;
Camarate;2200;Piornal;Norte;20241105;20250611;23;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250611;23;2;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250611;23;3;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;24;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;24;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;24;3;Control;0;1;
Camarate;2200;Piornal;Norte;20241105;20250611;25;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250611;25;2;Refugio;0;3;
Camarate;2200;Piornal;Norte;20241105;20250611;25;3;Refugio;0;2;
Camarate;2200;Piornal;Norte;20241105;20250611;26;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;26;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;26;3;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;27;1;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;27;2;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250611;27;3;Refugio;0;;
Camarate;1900;Robledal;Norte;20241105;20250611;20;1;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250611;20;2;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250611;20;3;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250611;21;1;Refugio;0.958735779;2;
Camarate;1900;Robledal;Norte;20241105;20250611;21;2;Refugio;0.958735779;2;
Camarate;1900;Robledal;Norte;20241105;20250611;21;3;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250611;14;1;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250611;14;2;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250611;14;3;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250611;17;1;Control;0.050402304;3;
Camarate;1900;Robledal;Norte;20241105;20250611;17;2;Control;0.050402304;1;
Camarate;1900;Robledal;Norte;20241105;20250611;17;3;Control;0.050402304;;
Camarate;1900;Robledal;Norte;20241105;20250611;18;1;Refugio;0.782481673;2;
Camarate;1900;Robledal;Norte;20241105;20250611;18;2;Refugio;0.782481673;1;
Camarate;1900;Robledal;Norte;20241105;20250611;18;3;Refugio;0.782481673;;
Camarate;1900;Robledal;Norte;20241105;20250611;19;1;Control;0.136283987;;1
Camarate;1900;Robledal;Norte;20241105;20250611;19;2;Control;0.136283987;;
Camarate;1900;Robledal;Norte;20241105;20250611;19;3;Control;0.136283987;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_1-4;1;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_1-4;2;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_1-4;3;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_5-8;1;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_5-8;2;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_5-8;3;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_9-12;1;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_9-12;2;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_9-12;3;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_13-16;1;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_13-16;2;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_13-16;3;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_17-20;1;Refugio;0.316406647;;1
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_17-20;2;Refugio;0.316406647;;2
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_17-20;3;Refugio;0.316406647;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_21-24;1;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_21-24;2;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;Collar_21-24;3;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;214;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;214;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;214;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;690;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;690;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;690;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;641;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;641;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250616;641;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_1-3;1;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_1-3;2;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_1-3;3;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_4-6;1;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_4-6;2;Refugio;0.093623552;;1
Finana;1500;Encinar;Norte;20241016;20250616;Collar_4-6;3;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_7-9;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_7-9;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_7-9;3;Control;0;;1
Finana;1500;Encinar;Norte;20241016;20250616;Collar_10-12;1;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_10-12;2;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_10-12;3;Refugio;0.140077942;1;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_13-15;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_13-15;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_13-15;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_16-18;1;Refugio;0.089204767;;
Finana;1500;Encinar;Norte;20241016;20250616;Collar_16-18;2;Refugio;0.089204767;;1
Finana;1500;Encinar;Norte;20241016;20250616;Collar_16-18;3;Refugio;0.089204767;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;4018;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;4018;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;4018;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;3560;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;3560;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;3560;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;1486;1;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;1486;2;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;1486;3;Control;0;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_1-4;1;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_1-4;2;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_1-4;3;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_5-8;1;Control;0.825429393;2;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_5-8;2;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_5-8;3;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_9-12;1;Refugio;0.836731897;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_9-12;2;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_9-12;3;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_13-16;1;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_13-16;2;Control;0.839677225;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_13-16;3;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_17-20;1;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_17-20;2;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_17-20;3;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_21-24;1;Control;0.866560818;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_21-24;2;Control;0.866560818;;
Portugos;1700;Pinar_sy;Sur;20241021;20250617;Collar_21-24;3;Control;0.866560818;;
Canar;1800;Robledal;Sur;20241014;20250617;50;1;Refugio;0.76124272;1;
Canar;1800;Robledal;Sur;20241014;20250617;50;2;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250617;50;3;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250617;49;1;Control;0.43006552;1;
Canar;1800;Robledal;Sur;20241014;20250617;49;2;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250617;49;3;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250617;51;1;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250617;51;2;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250617;51;3;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250617;52;1;Refugio;0.293132894;4;
Canar;1800;Robledal;Sur;20241014;20250617;52;2;Refugio;0.293132894;3;2
Canar;1800;Robledal;Sur;20241014;20250617;52;3;Refugio;0.293132894;;
Canar;1800;Robledal;Sur;20241014;20250617;53;1;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250617;53;2;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250617;53;3;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250617;54;1;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250617;54;2;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250617;54;3;Refugio;0.677412767;;
Canar;1700;Robledal;Sur;20241014;20250617;114;1;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250617;114;2;Refugio;0.822925837;1;1
Canar;1700;Robledal;Sur;20241014;20250617;114;3;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250617;9;1;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250617;9;2;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250617;9;3;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250617;16;1;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250617;16;2;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250617;16;3;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250617;10;1;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250617;10;2;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250617;10;3;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250617;13;1;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250617;13;2;Control;0.003621479;1;
Canar;1700;Robledal;Sur;20241014;20250617;13;3;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250617;12;1;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250617;12;2;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250617;12;3;Refugio;0.640656215;;
Canar;2000;Piornal;Sur;20241014;20250624;39;1;Control;0;1;
Canar;2000;Piornal;Sur;20241014;20250624;39;2;Control;0;1;1
Canar;2000;Piornal;Sur;20241014;20250624;39;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250624;3;1;Refugio;0;1;1
Canar;2000;Piornal;Sur;20241014;20250624;3;2;Refugio;0;;1
Canar;2000;Piornal;Sur;20241014;20250624;3;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250624;36;1;Control;0;1;1
Canar;2000;Piornal;Sur;20241014;20250624;36;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250624;36;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250624;35;1;Refugio;0;2;1
Canar;2000;Piornal;Sur;20241014;20250624;35;2;Refugio;0;4;
Canar;2000;Piornal;Sur;20241014;20250624;35;3;Refugio;0;;1
Canar;2000;Piornal;Sur;20241014;20250624;37;1;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250624;37;2;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250624;37;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250624;38;1;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250624;38;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250624;38;3;Control;0;;
Canar;1900;Robledal;Sur;20241022;20250624;56;1;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250624;56;2;Refugio;0.670424821;2;1
Canar;1900;Robledal;Sur;20241022;20250624;56;3;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250624;55;1;Control;0.30693525;;1
Canar;1900;Robledal;Sur;20241022;20250624;55;2;Control;0.30693525;1;1
Canar;1900;Robledal;Sur;20241022;20250624;55;3;Control;0.30693525;;
Canar;1900;Piornal;Sur;20241022;20250624;57;1;Refugio;0.283975764;1;
Canar;1900;Piornal;Sur;20241022;20250624;57;2;Refugio;0.283975764;2;1
Canar;1900;Piornal;Sur;20241022;20250624;57;3;Refugio;0.283975764;3;2
Canar;1900;Robledal;Sur;20241022;20250624;58;1;Control;0.05761775;1;1
Canar;1900;Robledal;Sur;20241022;20250624;58;2;Control;0.05761775;;
Canar;1900;Robledal;Sur;20241022;20250624;58;3;Control;0.05761775;;
Canar;1900;Piornal;Sur;20241022;20250624;60;1;Refugio;0.004152135;1;1
Canar;1900;Piornal;Sur;20241022;20250624;60;2;Refugio;0.004152135;5;
Canar;1900;Piornal;Sur;20241022;20250624;60;3;Refugio;0.004152135;4;1
Canar;1900;Robledal;Sur;20241022;20250624;59;1;Refugio;0.600574463;1;1
Canar;1900;Robledal;Sur;20241022;20250624;59;2;Refugio;0.600574463;1;
Canar;1900;Robledal;Sur;20241022;20250624;59;3;Refugio;0.600574463;;
Canar;1900;Piornal;Sur;20241022;20250624;63;1;Refugio;0;3;1
Canar;1900;Piornal;Sur;20241022;20250624;63;2;Refugio;0;1;
Canar;1900;Piornal;Sur;20241022;20250624;63;3;Refugio;0;2;1
Canar;1900;Robledal;Sur;20241022;20250624;61;1;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250624;61;2;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250624;61;3;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250624;62;1;Refugio;0.592024705;;1
Canar;1900;Robledal;Sur;20241022;20250624;62;2;Refugio;0.592024705;1;
Canar;1900;Robledal;Sur;20241022;20250624;62;3;Refugio;0.592024705;;
Camarate;1500;Encinar;Norte;20241105;20250625;40;1;Refugio;0.359531075;2;1
Camarate;1500;Encinar;Norte;20241105;20250625;40;2;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250625;40;3;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250625;41;1;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250625;41;2;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250625;41;3;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250625;43;1;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250625;43;2;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250625;43;3;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250625;42;1;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250625;42;2;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250625;42;3;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250625;44;1;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250625;44;2;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250625;44;3;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250625;45;1;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250625;45;2;Refugio;0.554234881;;
